bus_stop_code,current_time,duration,hour,round,day,minute,time
4630946279,06:15:58,87,6,2,0,15,6
4617946169,06:16:58,106,6,2,0,16,6
4616946159,06:16:58,38,6,1,0,16,6
4614946119,06:16:58,152,6,3,0,16,6
4611946069,06:16:58,223,6,4,0,16,6
4608846111,06:16:58,78,6,2,0,16,6
4611146141,06:16:58,122,6,3,0,16,6
4614146151,06:16:58,98,6,2,0,16,6
4616146171,06:16:58,80,6,2,0,16,6
4617146241,06:16:59,71,6,2,0,16,6
4624146319,06:16:59,72,6,2,0,16,6
4630946279,06:16:59,87,6,2,0,16,6
4630146311,06:17:59,64,6,2,0,17,6
4631146249,06:17:59,65,6,2,0,17,6
4624946179,06:17:59,51,6,1,0,17,6
4616946159,06:17:59,38,6,1,0,17,6
4615946149,06:17:59,83,6,2,0,17,6
4611946069,06:17:59,220,6,4,0,17,6
4608846111,06:17:59,78,6,2,0,17,6
4611146141,06:17:59,122,6,3,0,17,6
4614146151,06:17:59,98,6,2,0,17,6
4615146161,06:17:59,98,6,2,0,17,6
4617146241,06:17:59,71,6,2,0,17,6
4624146319,06:17:59,72,6,2,0,17,6
4631946309,06:17:59,73,6,2,0,17,6
4630146311,06:19:00,64,6,2,0,19,6
4631146249,06:19:00,65,6,2,0,19,6
4624946179,06:19:00,51,6,1,0,19,6
4616946159,06:19:00,38,6,1,0,19,6
4615946149,06:19:00,83,6,2,0,19,6
4611946069,06:19:00,220,6,4,0,19,6
4606946088,06:19:00,139,6,3,0,19,6
4611146141,06:19:00,122,6,3,0,19,6
4614146151,06:19:00,98,6,2,0,19,6
4615146161,06:19:00,98,6,2,0,19,6
4617146241,06:19:00,71,6,2,0,19,6
4624146319,06:19:00,72,6,2,0,19,6
4631946309,06:19:00,73,6,2,0,19,6
